candidate_id,resolved_openml_id,source_pools,source_dataset_ids,dataset_name,retrieval_timestamp_utc,objective_eligible,semantic_eligible,duplicate_status,first_exclusion_reason,final_decision,openml_version,target_name,description_excerpt,class_labels,minority_label,majority_label,n_rows,n_source_features,n_numeric,n_categorical,n_continuous,n_encoded_features,missing_indicator_count,n_minority,n_majority,minority_prevalence,treatment_intensity_r,missing_fraction,max_balanced_train_size,raw_checksum,objective_checks_json,dtype_disagreement,check_binary,check_rows_in_range,check_has_continuous,check_prevalence_ge_0_02,check_prevalence_le_upper,check_minority_count_ge_250,check_missing_lt_10pct,check_encoded_features_le_100,check_tabpfn_envelope_balanced_train_le_10000,check_treatment_intensity_r_ge_0_5,review_status,semantic_decision,semantic_decision_reason,pipeline_determinism_candidate,suspected_issue
openml:46952,46952,tabarena_v0.1,tabarena_v0.1:46952,qsar-biodeg,2026-08-31T21:41:31.695827+00:00,True,True,none,,KEEP,2,Biodegradable,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5H60M
- **Reference (please cite)**: Mansouri, Kamel, et al. 'Quantitative structureactivity relationship models for ready biodegradability of chemicals.' Journal of chemical information and modeling 53.4 (2013): 867-878. https:",No|Yes,Yes,No,1054.0,41.0,36.0,5.0,17.0,41.0,0.0,355.0,699.0,0.3368121442125237,0.9690140845070424,0.0,700.0,8788778e74c1ffa3f4b7dc7553e0e55abd964463457187df98aedf2b24fb234f,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,True,True,True,True,True,PROPOSED_KEEP_METADATA_CLEAR,KEEP,tabarena_v0.1_curated_iid_no_semantic_keyword_hits,,
openml:46953,46953,tabarena_v0.1,tabarena_v0.1:46953,QSAR-TID-11,2026-08-31T21:41:31.720964+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,2,MEDIAN_PXC50,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** Public
- **Original Data Source:** https://www.openml.org/search?type=data&sort=runs&status=active&id=3050
- **Reference (please cite)**: Olier, Ivan, et al. 'Meta-QSAR: a large-scale application of meta-learning to drug design and discovery.' Machine Learning 107 (2018): 285-311. https://link.s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46954,46954,tabarena_v0.1,tabarena_v0.1:46954,QSAR_fish_toxicity,2026-08-31T21:41:31.721798+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,8,LC50,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5JG7B
- **Reference (please cite)**: Cassotti, Matteo, et al. 'A similarity-based QSAR model for predicting acute toxicity towards the fathead minnow (Pimephales promelas).' SAR and QSAR in Environmental Research 26.3 (2015): 217-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46955,46955,tabarena_v0.1,tabarena_v0.1:46955,SDSS17,2026-08-31T21:41:31.722538+00:00,False,False,none,prefilter_rows_out_of_range:78053.0,EXCLUDE,1,ObjectType,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.kaggle.com/datasets/fedesoriano/stellar-classification-dataset-sdss17
- **Reference (please cite)**: fedesoriano. (January 2022). 'Stellar Classification Dataset - SDSS17.' from https://www.kaggle.com/fedesoriano/stellar-classification-da",,,,78053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46956,46956,tabarena_v0.1,tabarena_v0.1:46956,seismic-bumps,2026-08-31T21:41:31.723270+00:00,False,False,none,"objective_fail:has_continuous,minority_count_ge_250",EXCLUDE,4,HighEnergySeismicBump,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5W902
- **Reference (please cite)**: Sikora, Marek, and ukasz Wrobel. 'Application of rule induction algorithms for analysis of data collected by seismic hazard monitoring systems in coal mines.' Archives of Mining Sciences 55.1",No|Yes,Yes,No,2584.0,15.0,11.0,4.0,0.0,15.0,0.0,170.0,2414.0,0.0657894736842105,13.2,0.0,2414.0,25bb2490941357ab509a43e7678fa26e4cab26bd92b96f48216303ee57194449,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,False,True,True,True,True,,,,,
openml:46958,46958,tabarena_v0.1,tabarena_v0.1:46958,splice,2026-08-31T21:41:31.752471+00:00,False,False,none,prefilter_not_binary:3.0,EXCLUDE,4,SiteType,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5M888
- **Reference (please cite)**: Towell, Geoffrey G., and Jude W. Shavlik. 'Knowledge-based artificial neural networks.' Artificial intelligence 70.1-2 (1994): 119-165. https://doi.org/10.1016/0004-3702(94)90105-8
- **Datase",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46960,46960,tabarena_v0.1,tabarena_v0.1:46960,students_dropout_and_academic_success,2026-08-31T21:41:31.753331+00:00,False,False,none,prefilter_not_binary:3.0,EXCLUDE,1,AcademicOutcome,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5MC89
- **Reference (please cite)**: Martins, Monica V., et al. 'Early prediction of students performance in higher education: A case study.' Trends and Applications in Information Systems and Technologies: Volume 1 9. Springer ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46961,46961,tabarena_v0.1,tabarena_v0.1:46961,superconductivity,2026-08-31T21:41:31.754099+00:00,False,False,none,prefilter_rows_out_of_range:21263.0,EXCLUDE,8,critical_temp,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C53P47
- **Reference (please cite)**: Hamidieh, Kam. 'A data-driven statistical model for predicting the critical temperature of a superconductor.' Computational Materials Science 154 (2018): 346-354. https://doi.org/10.1016/j.commat",,,,21263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46962,46962,tabarena_v0.1,tabarena_v0.1:46962,taiwanese_bankruptcy_prediction,2026-08-31T21:41:31.754851+00:00,False,False,none,objective_fail:minority_count_ge_250,EXCLUDE,1,Bankrupt,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5004D
- **Reference (please cite)**: Liang, Deron, et al. 'Financial ratios and corporate governance indicators in bankruptcy prediction: A comprehensive study.' European journal of operational research 252.2 (2016): 561-572. ht",No|Yes,Yes,No,6819.0,94.0,94.0,0.0,93.0,94.0,0.0,220.0,6599.0,0.0322627951312509,28.995454545454542,0.0,6600.0,8426262b446d9b4ad3233b1e39d9640d2b42ef98275f52be61d2421118f33145,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": true, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": false, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,True,True,True,False,True,True,True,True,,,,,
openml:46963,46963,tabarena_v0.1,tabarena_v0.1:46963,website_phishing,2026-08-31T21:41:31.839142+00:00,False,False,none,prefilter_not_binary:3.0,EXCLUDE,1,WebsiteType,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5B301
- **Reference (please cite)**: Abdelhamid, Neda, Aladdin Ayesh, and Fadi Thabtah. 'Phishing detection based associative classification data mining.' Expert Systems with Applications 41.13 (2014): 5948-5959. https://doi.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46964,46964,tabarena_v0.1,tabarena_v0.1:46964,wine_quality,2026-08-31T21:41:31.840093+00:00,False,False,none,prefilter_not_binary:0.0,EXCLUDE,7,median_wine_quality,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is regression.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C56S3T
- **Reference (please cite)**: Cortez, Paulo, et al. 'Modeling wine preferences by data mining from physicochemical properties.' Decision support systems 47.4 (2009): 547-553. https://doi.org/10.1016/j.dss.2009.05.016
- **Data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46969,46969,tabarena_v0.1,tabarena_v0.1:46969,NATICUSdroid,2026-08-31T21:41:31.840882+00:00,False,False,none,objective_fail:has_continuous,EXCLUDE,3,Malware,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C5FS64
- **Reference (please cite)**: Mathur, Akshay, et al. 'NATICUSdroid: A malware detection framework for Android using native and custom permissions.' Journal of Information Security and Applications 58 (2021): 102696. https",No|Yes,Yes,No,7491.0,86.0,0.0,86.0,0.0,86.0,0.0,2624.0,4867.0,0.3502870110799626,0.8548018292682926,0.0,4866.0,8d0589f666453c4af0c6c50ff62486cf2eaea6917e9f4b4cfe16e6cb85a150e9,"{""binary"": true, ""rows_in_range"": true, ""has_continuous"": false, ""prevalence_ge_0_02"": true, ""prevalence_le_upper"": true, ""minority_count_ge_250"": true, ""missing_lt_10pct"": true, ""encoded_features_le_100"": true, ""tabpfn_envelope_balanced_train_le_10000"": true, ""treatment_intensity_r_ge_0_5"": true}",False,True,True,False,True,True,True,True,True,True,True,,,,,
openml:46979,46979,tabarena_v0.1,tabarena_v0.1:46979,jm1,2026-08-31T21:41:31.906240+00:00,False,False,none,prefilter_rows_out_of_range:10885.0,EXCLUDE,3,defects,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** Public Domain
- **Original Data Source:** https://www.openml.org/d/1053
- **Reference (please cite)**: How Good is Your Blind Spot Sampling Policy?; 2003; Tim Menzies and Justin S. Di Stefano; 2004 IEEE Conference on High Assurance Software Engineering (http://menzies.us/pdf/03blind.pdf).
- ",,,,10885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openml:46980,46980,tabarena_v0.1,tabarena_v0.1:46980,MIC,2026-08-31T21:41:31.907125+00:00,False,False,none,prefilter_not_binary:8.0,EXCLUDE,3,LET_IS,"This dataset was curated for [TabArena](https://tabarena.ai/) by the TabArena team
as part of the [TabArena Tabular ML IID Study](https://tabarena.ai/data-tabular-ml-iid-study).
For more details on the study, see our [paper](https://tabarena.ai/paper-tabular-ml-iid-study).

**Dataset Focus**: This dataset shall be used for evaluating predictive machine
learning models for independent and identically distributed tabular data. The
intended task is classification.

---
#### Dataset Metadata
- **Licence:** CC BY 4.0
- **Original Data Source:** https://doi.org/10.24432/C53P5M
- **Reference (please cite)**: Golovenkin, Sergey E., et al. 'Trajectories, bifurcations, and pseudo-time in large clinical datasets: applications to myocardial infarction and diabetes data.' GigaScience 9.11 (2020): giaa1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
